cflo,human,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011266028.1,XP_016857670.1,2.00E-60,213,5.00E-61,213
XP_011266028.1,XP_016857671.1,2.00E-60,213,5.00E-61,213
XP_011266028.1,XP_024305100.1,2.00E-60,213,5.00E-61,213
XP_011266030.1,NP_005338.1,0,1090,0,1079
XP_011266032.1,NP_076983.1,5.00E-82,269,3.00E-81,266
XP_011266032.1,XP_016875449.1,3.00E-81,266,1.00E-80,263
XP_011266034.1,NP_076983.1,5.00E-82,269,3.00E-81,266
XP_011266034.1,XP_016875449.1,3.00E-81,266,1.00E-80,263
XP_011266035.1,NP_076983.1,5.00E-82,269,3.00E-81,266
XP_011266035.1,XP_016875449.1,3.00E-81,266,1.00E-80,263
XP_011266037.1,NP_001269314.1,8.00E-146,411,5.00E-138,390
XP_011266037.1,NP_001311.3,4.00E-150,422,3.00E-142,400
XP_011266039.1,NP_001269314.1,1.00E-145,410,7.00E-138,389
XP_011266039.1,NP_001311.3,4.00E-150,422,4.00E-142,400
XP_011266041.1,NP_036606.2,1.00E-104,310,2.00E-105,310
XP_011266041.1,NP_113620.1,2.00E-99,297,6.00E-100,297
XP_011266043.1,NP_036606.2,1.00E-103,308,3.00E-104,308
XP_011266043.1,NP_113620.1,1.00E-99,298,3.00E-100,298
XP_011266044.1,NP_006821.1,9.00E-10,52,2.00E-10,52
XP_011266047.1,NP_001269338.1,2.00E-102,309,5.00E-103,309
XP_011266047.1,NP_001269341.1,8.00E-102,308,2.00E-102,308
XP_011266047.1,NP_001269342.1,4.00E-102,308,1.00E-102,307
XP_011266047.1,NP_002703.1,5.00E-102,310,1.00E-102,310
XP_011266047.1,XP_011509690.1,3.00E-102,308,7.00E-103,307
XP_011266048.1,NP_001161067.1,1.00E-142,417,1.00E-138,404
XP_011266048.1,NP_055139.4,3.00E-143,417,6.00E-139,405
XP_011266050.1,NP_001161067.1,1.00E-142,417,1.00E-138,404
XP_011266050.1,NP_055139.4,3.00E-143,417,6.00E-139,405
XP_011266051.1,NP_001161067.1,1.00E-142,417,1.00E-138,404
XP_011266051.1,NP_055139.4,3.00E-143,417,6.00E-139,405
XP_011266052.1,NP_001161067.1,1.00E-142,417,1.00E-138,404
XP_011266052.1,NP_055139.4,3.00E-143,417,6.00E-139,405
XP_011266055.1,NP_001009552.1,0,623,0,623
XP_011266055.1,NP_002706.1,0,629,0,629
XP_011266059.1,NP_001269701.1,0,1114,0,1080
XP_011266059.1,NP_001358898.1,0,1095,0,1061
XP_011266059.1,NP_061887.2,0,1113,0,1079
XP_011266070.1,NP_001005743.1,5.00E-104,335,6.00E-99,320
XP_011266070.1,NP_001005744.1,3.00E-104,334,3.00E-99,320
XP_011266070.1,NP_001005745.1,6.00E-107,341,1.00E-101,326
XP_011266070.1,NP_001276908.1,6.00E-103,330,2.00E-101,324
XP_011266070.1,NP_001276909.1,6.00E-103,330,2.00E-101,324
XP_011266070.1,NP_001307043.1,3.00E-104,334,3.00E-99,320
XP_011266070.1,NP_003735.3,9.00E-107,342,2.00E-101,327
XP_011266070.1,NP_004747.1,2.00E-102,330,7.00E-101,324
XP_011266071.1,NP_001005743.1,3.00E-105,338,4.00E-100,323
XP_011266071.1,NP_001005744.1,2.00E-105,338,2.00E-100,322
XP_011266071.1,NP_001005745.1,4.00E-108,344,4.00E-103,329
XP_011266071.1,NP_001276908.1,4.00E-104,333,1.00E-102,327
XP_011266071.1,NP_001276909.1,4.00E-104,333,1.00E-102,327
XP_011266071.1,NP_001307043.1,2.00E-105,338,2.00E-100,322
XP_011266071.1,NP_003735.3,4.00E-108,345,1.00E-102,330
XP_011266071.1,NP_004747.1,1.00E-103,333,5.00E-102,327
XP_011266073.1,NP_001005743.1,2.00E-104,335,3.00E-99,320
XP_011266073.1,NP_001005744.1,1.00E-104,335,2.00E-99,319
XP_011266073.1,NP_001005745.1,2.00E-107,342,6.00E-102,325
XP_011266073.1,NP_001276908.1,2.00E-103,330,9.00E-102,324
XP_011266073.1,NP_001276909.1,2.00E-103,330,9.00E-102,324
XP_011266073.1,NP_001307043.1,1.00E-104,335,2.00E-99,319
XP_011266073.1,NP_003735.3,4.00E-107,342,8.00E-102,327
XP_011266073.1,NP_004747.1,5.00E-103,330,4.00E-101,323
XP_011266074.1,NP_001005743.1,2.00E-104,335,3.00E-99,320
XP_011266074.1,NP_001005744.1,1.00E-104,335,2.00E-99,319
XP_011266074.1,NP_001005745.1,2.00E-107,342,6.00E-102,325
XP_011266074.1,NP_001276908.1,2.00E-103,330,9.00E-102,324
XP_011266074.1,NP_001276909.1,2.00E-103,330,9.00E-102,324
XP_011266074.1,NP_001307043.1,1.00E-104,335,2.00E-99,319
XP_011266074.1,NP_003735.3,4.00E-107,342,8.00E-102,327
XP_011266074.1,NP_004747.1,5.00E-103,330,4.00E-101,323
XP_011266075.2,NP_001180393.1,6.00E-53,182,1.00E-53,182
XP_011266075.2,NP_001335841.1,6.00E-52,181,2.00E-52,181
XP_011266075.2,NP_001335842.1,4.00E-52,181,9.00E-53,181
XP_011266075.2,NP_057092.2,1.00E-52,182,2.00E-53,182
XP_011266077.1,NP_001316524.1,0,627,0,627
XP_011266077.1,NP_689680.2,0,627,0,627
XP_011266078.1,NP_000268.1,0,555,0,555
XP_011266078.1,NP_001341233.1,0,555,0,555
XP_011266079.1,NP_003553.2,8.00E-145,416,1.00E-145,416
XP_011266080.1,NP_000268.1,0,555,0,555
XP_011266080.1,NP_001341233.1,0,555,0,555
XP_011266081.1,XP_011509545.1,1.00E-137,424,1.00E-134,414
XP_011266083.1,XP_011509545.1,8.00E-133,410,1.00E-129,400
XP_011266089.1,NP_003553.2,8.00E-145,416,1.00E-145,416
XP_011266105.1,NP_001343358.1,8.00E-138,400,3.00E-152,436
XP_011266105.1,NP_001354845.1,4.00E-134,390,1.00E-134,390
XP_011266105.1,NP_006756.2,8.00E-138,400,3.00E-152,436
XP_011266105.1,NP_115497.4,1.00E-133,390,3.00E-134,390
XP_011266105.1,NP_839952.1,8.00E-139,403,2.00E-153,439
XP_011266105.1,XP_011542953.1,8.00E-134,389,2.00E-147,422
XP_011266105.1,XP_016869350.1,2.00E-134,390,5.00E-148,422
XP_011266107.1,NP_057016.1,1.00E-35,124,3.00E-36,124
XP_011266117.1,NP_004611.1,6.00E-20,93.2,2.00E-20,93.2
XP_011266117.1,NP_665802.1,6.00E-20,93.2,2.00E-20,93.2
XP_011266120.1,NP_001304894.1,0,1313,0,1333
XP_011266120.1,NP_057544.2,0,1293,0,1312
XP_011266120.1,NP_064502.9,0,1354,0,1371
XP_011266120.1,XP_011535958.1,0,1313,0,1333
XP_011266121.1,NP_001156896.1,2.00E-12,59.3,2.00E-13,60.1
XP_011266122.1,NP_002878.2,0,798,0,798
XP_011266124.1,NP_068780.2,0,627,0,627
XP_011266125.1,NP_068780.2,0,626,0,626
XP_011266126.1,NP_068780.2,0,626,0,626
XP_011266127.1,NP_068780.2,0,626,0,626
XP_011266129.1,NP_068780.2,0,627,0,627
XP_011266130.1,NP_068780.2,0,626,0,626
XP_011266134.2,NP_115898.2,3.00E-84,261,2.00E-86,266
XP_011266147.1,NP_001122400.1,2.00E-83,265,3.00E-89,278
XP_011266147.1,NP_002185.1,2.00E-83,265,3.00E-89,278
XP_011266147.1,XP_005246589.1,2.00E-83,265,3.00E-89,278
XP_011266147.1,XP_024308643.1,2.00E-83,265,3.00E-89,278
XP_011266154.1,NP_001123579.1,0,715,0,722
XP_011266154.1,NP_001128247.1,0,697,0,696
XP_011266154.1,NP_001128248.1,0,697,0,696
XP_011266154.1,NP_001275963.1,0,692,0,682
XP_011266154.1,NP_001305663.1,0,697,0,696
XP_011266154.1,NP_005543.2,0,714,0,721
XP_011266154.1,NP_073733.1,0,697,0,696
XP_011266154.1,NP_891553.2,0,713,0,719
XP_011266154.1,NP_958929.1,0,692,0,682
XP_011266154.1,NP_958930.1,0,692,0,682
XP_011266154.1,NP_958931.1,0,691,0,682
XP_011266154.1,XP_005274240.1,0,697,0,696
XP_011266154.1,XP_005274241.1,0,696,0,694
XP_011266154.1,XP_011513291.1,0,691,0,682
XP_011266154.1,XP_016866946.1,0,691,0,682
XP_011266154.1,XP_024304425.1,0,696,0,694
XP_011266155.1,NP_001123579.1,0,720,0,726
XP_011266155.1,NP_001128247.1,0,701,0,700
XP_011266155.1,NP_001128248.1,0,701,0,700
XP_011266155.1,NP_001275963.1,0,696,0,686
XP_011266155.1,NP_001305663.1,0,701,0,700
XP_011266155.1,NP_005543.2,0,719,0,725
XP_011266155.1,NP_073733.1,0,701,0,700
XP_011266155.1,NP_891553.2,0,717,0,724
XP_011266155.1,NP_958929.1,0,696,0,686
XP_011266155.1,NP_958930.1,0,696,0,686
XP_011266155.1,NP_958931.1,0,696,0,687
XP_011266155.1,XP_005274240.1,0,701,0,700
XP_011266155.1,XP_005274241.1,0,701,0,698
XP_011266155.1,XP_011513291.1,0,695,0,686
XP_011266155.1,XP_016866946.1,0,695,0,686
XP_011266155.1,XP_024304425.1,0,701,0,698
XP_011266156.1,NP_001122400.1,2.00E-83,265,3.00E-89,278
XP_011266156.1,NP_002185.1,2.00E-83,265,3.00E-89,278
XP_011266156.1,XP_005246589.1,2.00E-83,265,3.00E-89,278
XP_011266156.1,XP_024308643.1,2.00E-83,265,3.00E-89,278
XP_011266157.1,NP_001123579.1,0,715,0,721
XP_011266157.1,NP_001128247.1,0,697,0,695
XP_011266157.1,NP_001128248.1,0,697,0,695
XP_011266157.1,NP_001275963.1,0,691,0,682
XP_011266157.1,NP_001305663.1,0,697,0,695
XP_011266157.1,NP_005543.2,0,714,0,720
XP_011266157.1,NP_073733.1,0,697,0,695
XP_011266157.1,NP_891553.2,0,713,0,719
XP_011266157.1,NP_958929.1,0,691,0,682
XP_011266157.1,NP_958930.1,0,691,0,682
XP_011266157.1,NP_958931.1,0,691,0,682
XP_011266157.1,XP_005274240.1,0,697,0,695
XP_011266157.1,XP_005274241.1,0,696,0,694
XP_011266157.1,XP_011513291.1,0,691,0,682
XP_011266157.1,XP_016866946.1,0,690,0,681
XP_011266157.1,XP_024304425.1,0,696,0,694
XP_011266158.1,NP_001123579.1,0,715,0,721
XP_011266158.1,NP_001128247.1,0,697,0,695
XP_011266158.1,NP_001128248.1,0,697,0,695
XP_011266158.1,NP_001275963.1,0,691,0,683
XP_011266158.1,NP_001305663.1,0,697,0,695
XP_011266158.1,NP_005543.2,0,714,0,721
XP_011266158.1,NP_073733.1,0,697,0,695
XP_011266158.1,NP_891553.2,0,712,0,719
XP_011266158.1,NP_958929.1,0,691,0,683
XP_011266158.1,NP_958930.1,0,691,0,683
XP_011266158.1,NP_958931.1,0,691,0,682
XP_011266158.1,XP_005274240.1,0,697,0,695
XP_011266158.1,XP_005274241.1,0,696,0,694
XP_011266158.1,XP_011513291.1,0,691,0,681
XP_011266158.1,XP_016866946.1,0,690,0,681
XP_011266158.1,XP_024304425.1,0,696,0,694
XP_011266159.1,NP_001123579.1,0,714,0,721
XP_011266159.1,NP_001128247.1,0,696,0,695
XP_011266159.1,NP_001128248.1,0,696,0,695
XP_011266159.1,NP_001275963.1,0,690,0,681
XP_011266159.1,NP_001305663.1,0,696,0,695
XP_011266159.1,NP_005543.2,0,713,0,719
XP_011266159.1,NP_073733.1,0,696,0,695
XP_011266159.1,NP_891553.2,0,711,0,717
XP_011266159.1,NP_958929.1,0,690,0,681
XP_011266159.1,NP_958930.1,0,690,0,681
XP_011266159.1,NP_958931.1,0,690,0,681
XP_011266159.1,XP_005274240.1,0,696,0,695
XP_011266159.1,XP_005274241.1,0,696,0,693
XP_011266159.1,XP_011513291.1,0,689,0,681
XP_011266159.1,XP_016866946.1,0,689,0,681
XP_011266159.1,XP_024304425.1,0,696,0,693
XP_011266164.1,NP_001122400.1,2.00E-83,265,3.00E-89,278
XP_011266164.1,NP_002185.1,2.00E-83,265,3.00E-89,278
XP_011266164.1,XP_005246589.1,2.00E-83,265,3.00E-89,278
XP_011266164.1,XP_024308643.1,2.00E-83,265,3.00E-89,278
XP_011266173.1,NP_001001794.3,0,595,0,595
XP_011266173.1,NP_689891.1,0,595,0,621
XP_011266173.1,XP_005261971.1,0,572,0,572
XP_011266173.1,XP_006713082.1,0,590,0,617
XP_011266173.1,XP_011528994.1,0,566,0,566
XP_011266173.1,XP_011528995.1,0,588,0,588
XP_011266173.1,XP_024308011.1,0,574,0,574
XP_011266173.1,XP_024308012.1,0,580,0,580
XP_011266174.1,NP_001001794.3,0,595,0,595
XP_011266174.1,NP_689891.1,0,595,0,621
XP_011266174.1,XP_005261971.1,0,572,0,572
XP_011266174.1,XP_006713082.1,0,590,0,617
XP_011266174.1,XP_011528994.1,0,566,0,566
XP_011266174.1,XP_011528995.1,0,588,0,588
XP_011266174.1,XP_024308011.1,0,574,0,574
XP_011266174.1,XP_024308012.1,0,580,0,580
XP_011266177.1,NP_001001794.3,0,593,0,593
XP_011266177.1,NP_689891.1,0,594,0,621
XP_011266177.1,XP_005261971.1,0,570,0,570
XP_011266177.1,XP_006713082.1,0,590,0,616
XP_011266177.1,XP_011528995.1,0,586,0,586
XP_011266177.1,XP_024308011.1,0,572,0,572
XP_011266177.1,XP_024308012.1,0,578,0,578
XP_011266185.1,NP_001010935.1,2.00E-109,316,2.00E-109,315
XP_011266185.1,NP_001010942.1,4.00E-112,323,3.00E-110,317
XP_011266185.1,NP_001278825.1,2.00E-109,316,2.00E-109,315
XP_011266185.1,NP_001357145.1,2.00E-109,316,2.00E-109,315
XP_011266185.1,NP_001357146.1,2.00E-109,316,2.00E-109,315
XP_011266185.1,NP_002875.1,2.00E-109,316,2.00E-109,315
XP_011266185.1,NP_056461.1,4.00E-112,323,3.00E-110,317
XP_011266186.1,NP_001307894.1,0,1263,0,1275
XP_011266186.1,NP_001307895.1,0,1263,0,1275
XP_011266186.1,NP_001307896.1,0,1245,0,1256
XP_011266186.1,NP_005327.1,0,1263,0,1275
XP_011266186.1,NP_976221.1,0,1263,0,1275
XP_011266186.1,XP_005247059.2,0,1263,0,1275
XP_011266186.1,XP_006712538.1,0,1263,0,1275
XP_011266186.1,XP_011509360.1,0,1263,0,1275
XP_011266186.1,XP_011509362.1,0,1263,0,1275
XP_011266186.1,XP_016859429.1,0,1263,0,1275
XP_011266186.1,XP_016859430.1,0,1245,0,1256
XP_011266186.1,XP_016859431.1,0,1245,0,1256
XP_011266186.1,XP_024308600.1,0,1263,0,1275
XP_011266186.1,XP_024308601.1,0,1263,0,1275
XP_011266187.1,NP_699170.1,2.00E-31,123,4.00E-32,123
XP_011266188.1,NP_543152.1,7.00E-32,119,2.00E-32,119
XP_011266192.1,NP_057715.2,9.00E-112,368,8.00E-115,374
XP_011266197.1,NP_115544.1,5.00E-105,348,1.00E-105,348
XP_011266208.1,NP_037453.1,6.00E-118,361,6.00E-119,362
XP_011266208.1,XP_011513631.1,6.00E-118,361,1.00E-118,361
XP_011266208.1,XP_011513632.1,4.00E-118,361,9.00E-119,361
XP_011266208.1,XP_016867572.1,1.00E-118,361,2.00E-119,361
XP_011266208.1,XP_016867573.1,1.00E-118,361,2.00E-119,361
XP_011266211.1,NP_062559.2,0,557,0,557
XP_011266216.1,NP_001153602.1,4.00E-139,441,5.00E-139,439
XP_011266216.1,NP_001153604.1,2.00E-140,445,2.00E-140,444
XP_011266216.1,NP_001153605.1,4.00E-140,445,4.00E-140,443
XP_011266216.1,NP_004509.2,3.00E-136,431,3.00E-135,427
XP_011266216.1,NP_062816.2,4.00E-139,441,4.00E-139,440
XP_011266216.1,NP_742104.1,1.00E-135,430,2.00E-134,426
XP_011266216.1,NP_742105.1,3.00E-133,424,3.00E-132,420
XP_011266216.1,NP_742106.1,7.00E-134,425,4.00E-135,427
XP_011266216.1,NP_751895.1,3.00E-141,438,7.00E-141,435
XP_011266216.1,XP_016883333.1,3.00E-135,429,2.00E-134,425
XP_011266219.1,NP_000209.2,0,619,0,629
XP_011266221.1,NP_065852.1,9.00E-37,142,2.00E-37,142
XP_011266224.2,NP_065834.1,1.00E-98,307,7.00E-101,311
XP_011266224.2,NP_689493.3,2.00E-99,310,1.00E-100,311
XP_011266224.2,XP_005245071.1,4.00E-102,317,3.00E-103,318
XP_011266224.2,XP_016856248.1,7.00E-100,311,5.00E-101,312
XP_011266225.1,NP_055723.1,5.00E-40,154,2.00E-44,165
XP_011266226.1,NP_000166.2,0,819,0,819
XP_011266226.1,NP_001276718.1,0,822,0,822
XP_011266226.1,NP_001316838.1,0,819,0,819
XP_011266226.1,NP_001316839.1,0,819,0,819
XP_011266226.1,NP_001316840.1,0,797,0,797
XP_011266226.1,XP_011525056.1,0,822,0,822
XP_011266232.1,NP_005870.2,9.00E-21,95.9,2.00E-21,95.9
XP_011266238.1,NP_056357.1,0,891,0,1044
XP_011266238.1,NP_542166.1,0,891,0,1044
XP_011266239.1,NP_056357.1,0,891,0,1044
XP_011266239.1,NP_542166.1,0,891,0,1044
XP_011266240.1,NP_001284.1,2.00E-24,100,1.00E-30,115
XP_011266240.1,NP_001298128.1,2.00E-24,100,1.00E-30,115
XP_011266240.1,NP_001298130.1,2.00E-24,99,3.00E-30,112
XP_011266245.1,NP_001076002.1,3.00E-87,270,6.00E-88,270
XP_011266245.1,NP_001076003.1,3.00E-87,270,6.00E-88,270
XP_011266245.1,NP_064563.1,3.00E-87,270,6.00E-88,270
XP_011266246.1,NP_001076002.1,3.00E-87,270,6.00E-88,270
XP_011266246.1,NP_001076003.1,3.00E-87,270,6.00E-88,270
XP_011266246.1,NP_064563.1,3.00E-87,270,6.00E-88,270
XP_011266247.1,NP_001076002.1,3.00E-87,270,6.00E-88,270
XP_011266247.1,NP_001076003.1,3.00E-87,270,6.00E-88,270
XP_011266247.1,NP_064563.1,3.00E-87,270,6.00E-88,270
XP_011266248.1,NP_001076002.1,3.00E-87,270,6.00E-88,270
XP_011266248.1,NP_001076003.1,3.00E-87,270,6.00E-88,270
XP_011266248.1,NP_064563.1,3.00E-87,270,6.00E-88,270
XP_011266249.1,NP_001076002.1,3.00E-87,270,6.00E-88,270
XP_011266249.1,NP_001076003.1,3.00E-87,270,6.00E-88,270
XP_011266249.1,NP_064563.1,3.00E-87,270,6.00E-88,270
XP_011266254.2,NP_001019849.2,7.00E-28,120,4.00E-35,139
XP_011266257.1,NP_001359014.1,1.00E-73,242,2.00E-74,242
XP_011266257.1,NP_077005.2,1.00E-73,242,2.00E-74,242
XP_011266264.1,NP_001257415.1,6.00E-110,351,1.00E-122,382
XP_011266264.1,NP_705719.2,9.00E-110,350,2.00E-122,382
XP_011266264.1,NP_757363.1,4.00E-110,351,5.00E-123,382
XP_011266264.1,NP_757380.1,9.00E-110,350,2.00E-122,382
XP_011266264.1,XP_005253880.1,4.00E-110,351,5.00E-123,382
XP_011266264.1,XP_011536065.1,6.00E-110,351,1.00E-122,382
XP_011266264.1,XP_016874189.1,1.00E-105,340,4.00E-118,371
XP_011266264.1,XP_016874191.1,6.00E-110,351,1.00E-122,382
XP_011266264.1,XP_016874192.1,5.00E-106,341,2.00E-118,371
XP_011266265.1,NP_001257414.1,3.00E-109,350,7.00E-122,381
XP_011266265.1,NP_001257415.1,5.00E-110,351,2.00E-122,381
XP_011266265.1,NP_006540.3,3.00E-109,350,7.00E-122,381
XP_011266265.1,NP_705719.2,7.00E-110,350,2.00E-122,381
XP_011266265.1,NP_757363.1,4.00E-110,350,7.00E-123,382
XP_011266265.1,NP_757380.1,7.00E-110,350,2.00E-122,381
XP_011266265.1,XP_005253880.1,4.00E-110,350,7.00E-123,382
XP_011266265.1,XP_011536065.1,5.00E-110,351,2.00E-122,381
XP_011266265.1,XP_016874183.1,5.00E-105,339,2.00E-117,370
XP_011266265.1,XP_016874184.1,5.00E-105,339,2.00E-117,370
XP_011266265.1,XP_016874189.1,2.00E-105,339,4.00E-118,370
XP_011266265.1,XP_016874191.1,5.00E-110,351,2.00E-122,381
XP_011266265.1,XP_016874192.1,6.00E-106,340,3.00E-118,370
XP_011266274.1,NP_056199.2,0,1447,0,1441
XP_011266274.1,NP_597677.2,0,1446,0,1439
XP_011266274.1,XP_005248337.1,0,1446,0,1440
XP_011266274.1,XP_005248339.3,0,1444,0,1440
XP_011266274.1,XP_006714531.1,0,1447,0,1441
XP_011266274.1,XP_016864819.1,0,1443,0,1439
XP_011266274.1,XP_016864820.1,0,1440,0,1434
XP_011266276.1,NP_001184254.1,1.00E-179,538,2.00E-180,539
XP_011266276.1,NP_001272964.1,1.00E-175,528,2.00E-176,528
XP_011266276.1,NP_001272965.1,1.00E-177,534,2.00E-178,534
XP_011266276.1,NP_001337153.1,1.00E-177,533,1.00E-178,534
XP_011266276.1,NP_001337154.1,7.00E-177,532,2.00E-177,532
XP_011266276.1,NP_001337155.1,7.00E-177,532,2.00E-177,532
XP_011266276.1,NP_001659.1,9.00E-178,534,1.00E-178,535
XP_011266276.1,NP_055677.3,8.00E-173,519,2.00E-173,519
XP_011266276.1,NP_848514.1,1.00E-179,538,2.00E-180,539
XP_011266276.1,XP_005245208.1,9.00E-178,534,2.00E-178,535
XP_011266276.1,XP_005245210.1,9.00E-176,529,1.00E-176,529
XP_011266276.1,XP_005245214.1,7.00E-179,536,2.00E-179,535
XP_011266276.1,XP_011507845.1,7.00E-177,532,2.00E-177,532
XP_011266276.1,XP_011507847.1,1.00E-178,536,2.00E-179,536
XP_011266276.1,XP_011507848.1,1.00E-177,533,3.00E-178,533
XP_011266276.1,XP_011507849.1,1.00E-178,536,2.00E-179,536
XP_011266276.1,XP_016856777.1,1.00E-177,533,2.00E-178,534
XP_011266276.1,XP_016856778.1,1.00E-175,528,2.00E-176,528
XP_011266276.1,XP_016856779.1,1.00E-179,538,2.00E-180,538
XP_011266276.1,XP_016856780.1,2.00E-179,538,2.00E-180,538
XP_011266276.1,XP_016856781.1,7.00E-179,535,2.00E-179,535
XP_011266276.1,XP_016856782.1,0,540,0,539
XP_011266276.1,XP_016856783.1,7.00E-179,536,3.00E-179,535
XP_011266276.1,XP_016856784.1,7.00E-177,530,2.00E-177,530
XP_011266276.1,XP_016856785.1,0,541,0,540
XP_011266277.1,NP_001184254.1,1.00E-179,538,3.00E-180,538
XP_011266277.1,NP_001272964.1,1.00E-175,528,3.00E-176,528
XP_011266277.1,NP_001272965.1,1.00E-177,534,3.00E-178,534
XP_011266277.1,NP_001337153.1,1.00E-177,533,2.00E-178,534
XP_011266277.1,NP_001337154.1,7.00E-177,532,2.00E-177,531
XP_011266277.1,NP_001337155.1,8.00E-177,531,2.00E-177,531
XP_011266277.1,NP_001659.1,1.00E-177,534,2.00E-178,534
XP_011266277.1,NP_055677.3,1.00E-172,519,2.00E-173,519
XP_011266277.1,NP_848514.1,1.00E-179,538,3.00E-180,538
XP_011266277.1,XP_005245208.1,1.00E-177,533,2.00E-178,534
XP_011266277.1,XP_005245210.1,1.00E-175,528,2.00E-176,529
XP_011266277.1,XP_005245214.1,8.00E-179,535,2.00E-179,535
XP_011266277.1,XP_011507845.1,7.00E-177,532,2.00E-177,531
XP_011266277.1,XP_011507847.1,2.00E-178,535,3.00E-179,536
XP_011266277.1,XP_011507848.1,1.00E-177,533,3.00E-178,533
XP_011266277.1,XP_011507849.1,2.00E-178,535,2.00E-179,536
XP_011266277.1,XP_016856777.1,1.00E-177,533,2.00E-178,534
XP_011266277.1,XP_016856778.1,1.00E-175,528,3.00E-176,528
XP_011266277.1,XP_016856779.1,2.00E-179,538,2.00E-180,538
XP_011266277.1,XP_016856780.1,2.00E-179,538,3.00E-180,538
XP_011266277.1,XP_016856781.1,7.00E-179,535,2.00E-179,535
XP_011266277.1,XP_016856782.1,1.00E-180,539,0,539
XP_011266277.1,XP_016856783.1,9.00E-179,535,2.00E-179,535
XP_011266277.1,XP_016856784.1,6.00E-177,531,3.00E-177,530
XP_011266277.1,XP_016856785.1,0,540,0,540
XP_011266278.1,NP_001184254.1,1.00E-180,541,0,541
XP_011266278.1,NP_001272964.1,3.00E-175,527,4.00E-176,527
XP_011266278.1,NP_001272965.1,8.00E-179,536,8.00E-180,537
XP_011266278.1,NP_001337153.1,9.00E-179,536,1.00E-179,537
XP_011266278.1,NP_001337154.1,7.00E-178,534,1.00E-178,534
XP_011266278.1,NP_001337155.1,7.00E-178,534,1.00E-178,535
XP_011266278.1,NP_001659.1,1.00E-178,536,8.00E-180,538
XP_011266278.1,NP_055677.3,6.00E-173,519,7.00E-174,520
XP_011266278.1,NP_848514.1,1.00E-180,541,0,541
XP_011266278.1,XP_005245208.1,8.00E-179,536,8.00E-180,538
XP_011266278.1,XP_005245210.1,2.00E-175,527,3.00E-176,528
XP_011266278.1,XP_005245214.1,6.00E-180,538,1.00E-180,538
XP_011266278.1,XP_011507845.1,7.00E-178,534,1.00E-178,534
XP_011266278.1,XP_011507847.1,1.00E-179,538,0,540
XP_011266278.1,XP_011507848.1,2.00E-178,535,1.00E-179,536
XP_011266278.1,XP_011507849.1,8.00E-180,538,1.00E-180,539
XP_011266278.1,XP_016856777.1,7.00E-179,536,1.00E-179,537
XP_011266278.1,XP_016856778.1,3.00E-175,527,4.00E-176,527
XP_011266278.1,XP_016856779.1,1.00E-180,540,0,541
XP_011266278.1,XP_016856780.1,1.00E-180,540,0,541
XP_011266278.1,XP_016856781.1,7.00E-180,538,1.00E-180,538
XP_011266278.1,XP_016856782.1,0,542,0,542
XP_011266278.1,XP_016856783.1,6.00E-180,538,1.00E-180,538
XP_011266278.1,XP_016856784.1,1.00E-176,529,4.00E-177,529
XP_011266278.1,XP_016856785.1,0,543,0,543
XP_011266279.1,NP_001184254.1,8.00E-179,536,9.00E-180,536
XP_011266279.1,NP_001272964.1,1.00E-177,533,2.00E-178,533
XP_011266279.1,NP_001272965.1,5.00E-177,531,7.00E-178,532
XP_011266279.1,NP_001337153.1,8.00E-177,531,1.00E-177,531
XP_011266279.1,NP_001337154.1,6.00E-176,529,7.00E-177,530
XP_011266279.1,NP_001337155.1,8.00E-176,528,7.00E-177,530
XP_011266279.1,NP_001659.1,6.00E-177,531,6.00E-178,533
XP_011266279.1,NP_055677.3,1.00E-172,518,1.00E-173,519
XP_011266279.1,NP_848514.1,8.00E-179,536,9.00E-180,537
XP_011266279.1,XP_005245208.1,6.00E-177,531,6.00E-178,533
XP_011266279.1,XP_005245210.1,1.00E-177,533,1.00E-178,534
XP_011266279.1,XP_005245214.1,5.00E-178,533,9.00E-179,533
XP_011266279.1,XP_011507845.1,6.00E-176,529,7.00E-177,530
XP_011266279.1,XP_011507847.1,7.00E-178,533,9.00E-179,534
XP_011266279.1,XP_011507848.1,2.00E-176,530,2.00E-177,530
XP_011266279.1,XP_011507849.1,7.00E-178,533,1.00E-178,534
XP_011266279.1,XP_016856777.1,8.00E-177,531,1.00E-177,531
XP_011266279.1,XP_016856778.1,1.00E-177,533,2.00E-178,533
XP_011266279.1,XP_016856779.1,8.00E-179,536,8.00E-180,536
XP_011266279.1,XP_016856780.1,8.00E-179,535,9.00E-180,536
XP_011266279.1,XP_016856781.1,5.00E-178,533,2.00E-178,532
XP_011266279.1,XP_016856782.1,6.00E-180,537,0,538
XP_011266279.1,XP_016856783.1,4.00E-178,533,7.00E-179,534
XP_011266279.1,XP_016856784.1,6.00E-179,535,2.00E-179,535
XP_011266279.1,XP_016856785.1,7.00E-180,537,1.00E-180,538
XP_011266280.1,NP_001184254.1,1.00E-179,536,2.00E-180,537
XP_011266280.1,NP_001272964.1,2.00E-175,526,2.00E-176,527
XP_011266280.1,NP_001272965.1,1.00E-177,532,1.00E-178,533
XP_011266280.1,NP_001337153.1,1.00E-177,532,1.00E-178,533
XP_011266280.1,NP_001337154.1,4.00E-177,531,6.00E-178,531
XP_011266280.1,NP_001337155.1,3.00E-177,531,6.00E-178,531
