mouse_ID,drosophila_ID,baboon_ID,human_ID,rat_ID,zebrafish_ID,anopheles_ID,aedes_ID
ENSMUSG00000098640,FBgn0014026,ENSPANG00000009929,HNRNPA3,ENSRNOG00000038909,ENSDARG00000090149,,AAEL012340
ENSMUSG00000074656,FBgn0004926,ENSPANG00000010770,AGPS,ENSRNOG00000016201,ENSDARG00000087543,AGAP010638,AAEL012344
ENSMUSG00000027597,FBgn0014455,ENSPANG00000025191,TTC30A,ENSRNOG00000016866,ENSDARG00000097103,AAB87764.1,AAEL012350
ENSMUSG00000047459,FBgn0024196,,TTC30B,ENSRNOG00000017155,ENSDARG00000089737,AGAP004876,AAEL013362
ENSMUSG00000038383,FBgn0032052,ENSPANG00000017906,TTC30A,ENSRNOG00000045605,ENSDARG00000087670,AGAP004876,AAEL013361
ENSMUSG00000027605,FBgn0012034,ENSPANG00000017138,TTC30B,ENSRNOG00000011194,ENSDARG00000090941,AGAP001469,AAEL014916
ENSMUSG00000027610,FBgn0030882,ENSPANG00000023488,TTC30A,ENSRNOG00000022812,ENSDARG00000076930,AGAP004486,AAEL014921
ENSMUSG00000027610,FBgn0052495,ENSPANG00000009991,TTC30B,ENSRNOG00000060984,ENSDARG00000090591,AGAP008798,AAEL014920
ENSMUSG00000074652,FBgn0264695,ENSPANG00000018209,RBM45,ENSRNOG00000060984,ENSDARG00000091446,,AAEL004933
ENSMUSG00000027613,FBgn0034915,ENSPANG00000006420,UBE2E3,ENSRNOG00000012663,ENSDARG00000089823,AGAP007942,AAEL004929
ENSMUSG00000005882,FBgn0035722,ENSPANG00000004873,ITGA4,ENSRNOG00000012375,ENSDARG00000091011,AGAP004227,AAEL011467
ENSMUSG00000005881,FBgn0036489,ENSPANG00000026316,ITGA4,ENSRNOG00000028557,ENSDARG00000087472,,AAEL012199
ENSMUSG00000027618,FBgn0032393,ENSPANG00000005892,PRDX6,,ENSDARG00000089044,AGAP004657,AAEL012345
ENSMUSG00000067847,FBgn0036488,ENSPANG00000023074,NCKAP1,ENSRNOG00000004001,ENSDARG00000089684,AGAP011156,AAEL012340
ENSMUSG00000027620,FBgn0031883,ENSPANG00000004310,DUSP19,ENSRNOG00000003942,ENSDARG00000070285,AGAP001053,AAEL012344
ENSMUSG00000027628,FBgn0038590,ENSPANG00000000772,NUP35,ENSRNOG00000003942,ENSDARG00000087236,,AAEL012350
ENSMUSG00000067818,FBgn0003514,ENSPANG00000018351,ZC3H15,ENSRNOG00000060984,ENSDARG00000061547,,AAEL013362
ENSMUSG00000027637,FBgn0033209,ENSPANG00000018353,CALCRL,ENSRNOG00000002091,ENSDARG00000105352,,AAEL013361
ENSMUSG00000027634,FBgn0043070,ENSPANG00000019685,CALCRL,ENSRNOG00000013388,ENSDARG00000101249,AGAP007585,AAEL014916
ENSMUSG00000027641,FBgn0015799,ENSPANG00000025003,CTNND1,ENSRNOG00000013516,ENSDARG00000099920,AGAP008885,AAEL014921
ENSMUSG00000027642,FBgn0034277,ENSPANG00000025003,TMX2,ENSRNOG00000014456,ENSDARG00000086614,AGAP000258,AAEL014920
ENSMUSG00000027646,FBgn0264959,ENSPANG00000017018,CLP1,ENSRNOG00000014525,ENSDARG00000105353,,AAEL004933
ENSMUSG00000067787,FBgn0040239,ENSPANG00000006415,TIMM10,ENSRNOG00000014525,ENSDARG00000105382,AAU93509.1,AAEL004929
ENSMUSG00000027649,FBgn0037644,ENSPANG00000019957,SSRP1,ENSRNOG00000051624,ENSDARG00000105318,AGAP001871,AAEL011467
ENSMUSG00000027650,FBgn0037741,ENSPANG00000008683,NUP160,ENSRNOG00000051624,ENSDARG00000105376,AGAP005540,AAEL012199
ENSMUSG00000027651,FBgn0035318,ENSPANG00000015105,AGBL2,ENSRNOG00000014980,ENSDARG00000105482,AGAP006119,AAEL012345
ENSMUSG00000027652,FBgn0085437,ENSPANG00000006000,MTCH2,ENSRNOG00000050002,ENSDARG00000105355,AGAP001754,AAEL012340
ENSMUSG00000037771,FBgn0033911,ENSPANG00000015335,NDUFS3,ENSRNOG00000013977,ENSDARG00000105409,AGAP002073,AAEL012344
ENSMUSG00000037761,FBgn0038576,,CELF1,ENSRNOG00000013636,ENSDARG00000101114,AGAP008749,AAEL012350
ENSMUSG00000027655,FBgn0031631,ENSPANG00000022088,CELF1,ENSRNOG00000013446,ENSDARG00000075366,AGAP012208,AAEL013362
ENSMUSG00000070544,FBgn0004924,ENSPANG00000022965,RAPSN,ENSRNOG00000012558,ENSDARG00000088420,AGAP010782,AAEL013361
ENSMUSG00000016933,FBgn0003416,ENSPANG00000012257,PSMC3,ENSRNOG00000010881,ENSDARG00000086555,AGAP008895,AAEL014916
ENSMUSG00000027412,FBgn0263593,ENSPANG00000015479,SLC39A13,ENSRNOG00000023280,ENSDARG00000090149,AGAP006599,AAEL014921
ENSMUSG00000016921,FBgn0004587,ENSPANG00000015787,MADD,ENSRNOG00000016119,ENSDARG00000087543,AGAP002355,AAEL014920
ENSMUSG00000017858,FBgn0031829,ENSPANG00000018244,ACP2,ENSRNOG00000016486,ENSDARG00000097103,AGAP002578,AAEL004933
ENSMUSG00000017943,FBgn0035587,ENSPANG00000013194,ARFGAP2,ENSRNOG00000017340,ENSDARG00000089737,AGAP006251,AAEL004929
ENSMUSG00000078949,FBgn0052679,ENSPANG00000015334,LRP4,ENSRNOG00000021525,ENSDARG00000087670,AGAP005557,AAEL011467
ENSMUSG00000017707,FBgn0028399,ENSPANG00000004603,CKAP5,ENSRNOG00000014722,ENSDARG00000090941,AGAP000653,AAEL012199
ENSMUSG00000018326,FBgn0004907,ENSPANG00000009965,ARHGAP1,ENSRNOG00000011849,ENSDARG00000076930,,AAEL012345
ENSMUSG00000045503,FBgn0037603,ENSPANG00000019403,HARBI1,ENSRNOG00000024186,ENSDARG00000090591,AGAP007491,AAEL012340
ENSMUSG00000017721,FBgn0030035,ENSPANG00000019844,DGKZ,ENSRNOG00000014678,ENSDARG00000091446,,AAEL012344
ENSMUSG00000074596,FBgn0085305,ENSPANG00000019459,PEX16,ENSRNOG00000038361,ENSDARG00000089823,AGAP001408,AAEL012350
ENSMUSG00000001403,FBgn0264848,ENSPANG00000019461,SLC35C1,ENSRNOG00000015020,ENSDARG00000091011,AGAP012216,AAEL013362
ENSMUSG00000050373,FBgn0031457,ENSPANG00000012543,EXT2,ENSRNOG00000015158,ENSDARG00000087472,AGAP012217,AAEL013361
ENSMUSG00000039873,FBgn0035059,ENSPANG00000014119,HSD17B12,ENSRNOG00000028362,ENSDARG00000089044,AGAP005569,AAEL014916
ENSMUSG00000039849,FBgn0037021,ENSPANG00000000833,API5,ENSRNOG00000038085,ENSDARG00000089684,AGAP001051,AAEL014921
ENSMUSG00000017740,FBgn0261794,ENSPANG00000022683,TRAF6,ENSRNOG00000013262,ENSDARG00000070285,AGAP004853,AAEL014920
ENSMUSG00000017664,FBgn0035449,ENSPANG00000022414,APIP,ENSRNOG00000014248,ENSDARG00000087236,AGAP009077,AAEL004933
ENSMUSG00000017670,FBgn0032409,ENSPANG00000025345,CAT,ENSRNOG00000027430,ENSDARG00000061547,AGAP002107,AAEL004929
ENSMUSG00000018459,FBgn0036816,ENSPANG00000011326,ABTB2,ENSRNOG00000015248,ENSDARG00000105352,AGAP007332,
ENSMUSG00000018459,FBgn0064119,ENSPANG00000025345,LMO2,ENSRNOG00000015511,ENSDARG00000101249,,AAEL011467
ENSMUSG00000018459,FBgn0260466,ENSPANG00000011326,LMO2,ENSRNOG00000016105,ENSDARG00000099920,AAR13779.1,AAEL012199
ENSMUSG00000039725,FBgn0035590,,CSTF3,ENSRNOG00000028883,ENSDARG00000086614,,AAEL012345
ENSMUSG00000039671,FBgn0039863,ENSPANG00000018114,TCP11L1,ENSRNOG00000023385,ENSDARG00000105353,,AAEL012340
ENSMUSG00000006800,FBgn0040271,ENSPANG00000000853,PIN1,ENSRNOG00000014289,ENSDARG00000105382,,AAEL012344
ENSMUSG00000042854,FBgn0035590,ENSPANG00000017308,EIF3M,ENSRNOG00000014399,ENSDARG00000105318,,AAEL012350
ENSMUSG00000074582,FBgn0028538,ENSPANG00000019843,RCN1,ENSRNOG00000015295,ENSDARG00000105376,AAR13779.1,AAEL013362
ENSMUSG00000002718,FBgn0022213,ENSPANG00000015333,ELP4,ENSRNOG00000016034,ENSDARG00000105482,AGAP011587,AAEL013361
ENSMUSG00000017999,FBgn0021995,ENSPANG00000007284,IMMP1L,ENSRNOG00000016754,ENSDARG00000105355,AAV68043.1,AAEL014916
ENSMUSG00000039463,FBgn0026787,,DNAJC24,ENSRNOG00000052510,ENSDARG00000105409,AGAP005923,AAEL014921
ENSMUSG00000078923,FBgn0035601,ENSPANG00000013990,MPPED2,ENSRNOG00000018639,ENSDARG00000101114,AGAP003018,AAEL014920
ENSMUSG00000090213,FBgn0032850,ENSPANG00000005854,METTL15,ENSRNOG00000018697,ENSDARG00000075366,AGAP008472,AAEL004933
ENSMUSG00000044641,FBgn0026192,ENSPANG00000018322,LIN7C,ENSRNOG00000018975,ENSDARG00000088420,,AAEL004929
ENSMUSG00000093752,FBgn0032799,ENSPANG00000004051,BBOX1,ENSRNOG00000019243,ENSDARG00000086555,AGAP000187,AAEL011467
ENSMUSG00000078919,FBgn0032799,ENSPANG00000000381,BBOX1,ENSRNOG00000019243,ENSDARG00000090149,AGAP000929,AAEL012199
ENSMUSG00000074576,FBgn0032054,ENSPANG00000015566,BBOX1,ENSRNOG00000019294,ENSDARG00000087543,AGAP006349,AAEL012345
ENSMUSG00000027546,FBgn0051729,ENSPANG00000025343,NOP10,ENSRNOG00000019946,ENSDARG00000097103,,AAEL012340
ENSMUSG00000052056,FBgn0262636,ENSPANG00000019745,SLC12A6,ENSRNOG00000019985,ENSDARG00000089737,AGAP003227,AAEL012344
ENSMUSG00000052033,FBgn0035603,ENSPANG00000019745,SLC12A6,ENSRNOG00000019985,ENSDARG00000087670,AGAP007790,AAEL012350
ENSMUSG00000027495,FBgn0031504,ENSPANG00000010381,EMC4,ENSRNOG00000020038,ENSDARG00000090941,AGAP007791,AAEL013362
ENSMUSG00000027496,FBgn0000147,ENSPANG00000015332,EMC7,ENSRNOG00000015346,ENSDARG00000076930,AGAP009595,AAEL013361
ENSMUSG00000027498,FBgn0039867,ENSPANG00000003391,RYR3,ENSRNOG00000020061,ENSDARG00000090591,,AAEL014916
ENSMUSG00000027502,FBgn0032290,ENSPANG00000024943,AQR,ENSRNOG00000020138,ENSDARG00000091446,AGAP002657,AAEL014921
ENSMUSG00000008999,FBgn0024234,ENSPANG00000019742,MEIS2,ENSRNOG00000013213,ENSDARG00000089823,AGAP004906,AAEL014920
ENSMUSG00000005883,FBgn0002716,ENSPANG00000012629,SPRED1,ENSRNOG00000014119,ENSDARG00000091011,,AAEL004933
ENSMUSG00000027509,FBgn0034646,ENSPANG00000014458,FAM98B,ENSRNOG00000014718,ENSDARG00000087472,AGAP002022,AAEL004929
ENSMUSG00000027513,FBgn0034356,ENSPANG00000014885,EIF2AK4,,ENSDARG00000089044,AGAP004085,AAEL011467
ENSMUSG00000027513,FBgn0003067,ENSPANG00000020843,SRP14,ENSRNOG00000015080,ENSDARG00000089684,AGAP004085,AAEL012199
ENSMUSG00000054455,FBgn0028379,ENSPANG00000005796,IVD,ENSRNOG00000015231,ENSDARG00000070285,,AAEL012345
ENSMUSG00000027522,FBgn0031106,ENSPANG00000012627,RPUSD2,ENSRNOG00000015633,ENSDARG00000087236,AGAP003874,AAEL012340
ENSMUSG00000039263,FBgn0040493,ENSPANG00000012540,AC012476.1,ENSRNOG00000053200,ENSDARG00000061547,AAC18057.1,AAEL012344
ENSMUSG00000027523,FBgn0001123,ENSPANG00000022646,DNAJC17,ENSRNOG00000048016,ENSDARG00000105352,AGAP002095,AAEL012350
ENSMUSG00000016253,FBgn0010416,ENSPANG00000010689,ZFYVE19,ENSRNOG00000015428,ENSDARG00000101249,AGAP004696,AAEL013362
ENSMUSG00000016257,FBgn0029161,ENSPANG00000014167,VPS18,,ENSDARG00000099920,,AAEL013361
ENSMUSG00000078899,FBgn0038047,ENSPANG00000013482,INO80,,ENSDARG00000086614,AGAP007889,AAEL014916
ENSMUSG00000078897,FBgn0038047,ENSPANG00000010434,CHP1,ENSRNOG00000057256,ENSDARG00000105353,,AAEL014921
ENSMUSG00000094475,FBgn0038047,ENSPANG00000017095,RTF1,ENSRNOG00000057256,ENSDARG00000105382,AGAP010672,AAEL014920
ENSMUSG00000094932,FBgn0038047,ENSPANG00000010434,RPAP1,ENSRNOG00000016247,ENSDARG00000105318,,AAEL004933
ENSMUSG00000078886,FBgn0038047,ENSPANG00000017095,JMJD7,ENSRNOG00000017297,ENSDARG00000105376,AGAP007871,AAEL004929
ENSMUSG00000078881,FBgn0038047,ENSPANG00000008970,EHD4,ENSRNOG00000017730,ENSDARG00000105482,AGAP000794,AAEL011467
ENSMUSG00000078880,FBgn0038047,ENSPANG00000015365,VPS39,ENSRNOG00000018521,ENSDARG00000105355,AGAP003704,AAEL012199
ENSMUSG00000078877,FBgn0039329,ENSPANG00000020579,SNAP23,ENSRNOG00000018610,ENSDARG00000105409,AGAP008099,AAEL012345
ENSMUSG00000078868,FBgn0038047,ENSPANG00000014884,SNAP23,ENSRNOG00000018723,ENSDARG00000101114,AGAP006070,AAEL012340
ENSMUSG00000078867,FBgn0037584,ENSPANG00000016180,AC018362.3,ENSRNOG00000030020,ENSDARG00000075366,,AAEL012344
ENSMUSG00000094786,FBgn0038047,ENSPANG00000016182,LRRC57,ENSRNOG00000019634,ENSDARG00000088420,AGAP007534,AAEL012350
ENSMUSG00000078864,FBgn0037584,ENSPANG00000011100,CDAN1,ENSRNOG00000015596,ENSDARG00000086555,,AAEL013362
ENSMUSG00000027566,FBgn0004066,ENSPANG00000023843,UBR1,,ENSDARG00000094154,AGAP006733,AAEL013361
ENSMUSG00000039069,FBgn0032031,,ADAL,ENSRNOG00000023238,ENSDARG00000068941,AGAP012288,AAEL014916
ENSMUSG00000039050,FBgn0034951,ENSPANG00000010766,TUBGCP4,,ENSDARG00000097836,,AAEL014921
ENSMUSG00000039041,FBgn0033886,ENSPANG00000005135,PPIP5K1,,ENSDARG00000097258,AGAP001734,AAEL014920
ENSMUSG00000015647,FBgn0002526,ENSPANG00000010497,SERF2,,ENSDARG00000104944,AGAP010251,AAEL004933
ENSMUSG00000039001,FBgn0015521,ENSPANG00000012331,HYPK,,ENSDARG00000097020,AGAP008804,AAEL004929
ENSMUSG00000038963,FBgn0051634,ENSPANG00000012330,MFAP1,,ENSDARG00000097785,AGAP002858,
ENSMUSG00000027569,FBgn0033341,ENSPANG00000016271,MFAP1,,ENSDARG00000077587,AGAP007818,AAEL011467
ENSMUSG00000027573,FBgn0030944,ENSPANG00000019367,FRMD5,,ENSDARG00000070282,AGAP010434,AAEL012199
ENSMUSG00000023393,FBgn0025684,ENSPANG00000012329,EIF3J,,ENSDARG00000095340,AGAP012304,AAEL012345
ENSMUSG00000027574,FBgn0085442,ENSPANG00000025186,SPG11,,ENSDARG00000051737,AGAP001313,AAEL012340
ENSMUSG00000027575,FBgn0020655,ENSPANG00000026497,SORD,,ENSDARG00000070287,AGAP001884,AAEL012344
ENSMUSG00000038685,FBgn0029798,ENSPANG00000020274,SORD,,ENSDARG00000096596,AGAP005948,AAEL012350
ENSMUSG00000038671,FBgn0030088,ENSPANG00000011099,DUOX2,,ENSDARG00000103819,AGAP010419,AAEL013362
ENSMUSG00000027582,FBgn0032169,ENSPANG00000007884,DUOX1,,ENSDARG00000098970,AGAP006365,AAEL013361
ENSMUSG00000055882,FBgn0035519,ENSPANG00000000786,SLC30A4,,ENSDARG00000101720,,AAEL014916
ENSMUSG00000000827,FBgn0034345,ENSPANG00000000786,SQOR,,ENSDARG00000105508,,AAEL014921
ENSMUSG00000002455,FBgn0036828,ENSPANG00000000786,AC090527.2,,ENSDARG00000105459,AGAP008959,AAEL014920
ENSMUSG00000059540,FBgn0010422,ENSPANG00000009723,MYEF2,ENSRNOG00000042182,ENSDARG00000105374,AGAP003405,AAEL004933
ENSMUSG00000038628,FBgn0061362,ENSPANG00000026495,SLC12A1,ENSRNOG00000019476,ENSDARG00000105418,AGAP012058,AAEL004929
ENSMUSG00000025255,FBgn0004607,ENSPANG00000000525,DUT,ENSRNOG00000019592,ENSDARG00000105345,AGAP007893,AAEL011467
ENSMUSG00000040374,FBgn0035876,ENSPANG00000009722,COPS2,ENSRNOG00000019635,ENSDARG00000105484,AGAP005305,AAEL012199
ENSMUSG00000027506,FBgn0034345,ENSPANG00000007707,GALK2,ENSRNOG00000020194,ENSDARG00000105359,AGAP006174,AAEL012345
ENSMUSG00000027531,FBgn0037063,ENSPANG00000007630,DTWD1,ENSRNOG00000024468,ENSDARG00000091770,AGAP006174,AAEL012340
ENSMUSG00000058921,FBgn0030638,ENSPANG00000020096,ATP8B4,ENSRNOG00000020372,ENSDARG00000104087,AGAP008954,AAEL012344
ENSMUSG00000027552,FBgn0024371,ENSPANG00000010460,HDC,ENSRNOG00000016470,ENSDARG00000086709,AGAP001720,AAEL012350
ENSMUSG00000027555,FBgn0027844,ENSPANG00000017648,NCAPH,ENSRNOG00000037402,ENSDARG00000091525,AGAP002652,AAEL013362
ENSMUSG00000027556,FBgn0027844,ENSPANG00000017863,SNRNP200,ENSRNOG00000004452,ENSDARG00000094154,AGAP002652,AAEL013361
ENSMUSG00000027562,FBgn0027844,ENSPANG00000018483,CIAO1,ENSRNOG00000023993,ENSDARG00000068941,AGAP012090,AAEL014916
ENSMUSG00000027606,FBgn0004179,ENSPANG00000011098,ADRA2B,ENSRNOG00000023856,ENSDARG00000097836,AGAP002906,AAEL014921
ENSMUSG00000019528,FBgn0265191,ENSPANG00000023071,GPAT2,,ENSDARG00000097258,AGAP002957,AAEL014920
ENSMUSG00000001865,FBgn0033241,ENSPANG00000007207,FAHD2A,ENSRNOG00000031479,ENSDARG00000104944,AGAP003230,AAEL004933
ENSMUSG00000027630,FBgn0263933,ENSPANG00000007207,PROM2,ENSRNOG00000017952,ENSDARG00000097020,AGAP004624,AAEL004929
ENSMUSG00000027699,FBgn0003041,ENSPANG00000009675,MRPS5,,ENSDARG00000097785,,AAEL011467
ENSMUSG00000027695,FBgn0033075,ENSPANG00000016300,BUB1,ENSRNOG00000018403,ENSDARG00000077587,AAK61362.1,AAEL012199
ENSMUSG00000050192,FBgn0034967,ENSPANG00000015833,ANAPC1,ENSRNOG00000018904,ENSDARG00000070282,AGAP012197,AAEL012345
ENSMUSG00000027702,FBgn0033369,ENSPANG00000017980,TMEM87B,ENSRNOG00000018988,ENSDARG00000095340,AAK61362.1,AAEL012340
ENSMUSG00000027706,FBgn0011584,ENSPANG00000019634,POLR1B,,ENSDARG00000051737,AGAP012197,AAEL012344
ENSMUSG00000037643,FBgn0261854,ENSPANG00000024584,SLC20A1,ENSRNOG00000029556,ENSDARG00000070287,AGAP005009,AAEL012350
ENSMUSG00000027668,FBgn0029870,ENSPANG00000022386,SNRPB,ENSRNOG00000002781,ENSDARG00000096596,AGAP002308,AAEL013362
ENSMUSG00000027671,FBgn0025716,ENSPANG00000022265,NOP56,ENSRNOG00000002705,ENSDARG00000103819,AGAP004584,AAEL013361
ENSMUSG00000027673,FBgn0011455,ENSPANG00000020040,IDH3B,ENSRNOG00000002602,ENSDARG00000098970,AGAP008686,AAEL014916
ENSMUSG00000056900,FBgn0035402,,VPS16,ENSRNOG00000002602,ENSDARG00000101720,AGAP008684,AAEL014921
ENSMUSG00000027676,FBgn0037276,ENSPANG00000019237,MRPS26,ENSRNOG00000002602,ENSDARG00000105508,AGAP006205,AAEL014920
ENSMUSG00000027680,FBgn0028734,ENSPANG00000024301,UBOX5,ENSRNOG00000002602,ENSDARG00000105459,AGAP009116,AAEL004933
ENSMUSG00000027679,FBgn0036173,ENSPANG00000026010,ITPA,ENSRNOG00000002602,ENSDARG00000105374,,AAEL004929
ENSMUSG00000037400,FBgn0030746,ENSPANG00000026327,ATRN,ENSRNOG00000002602,ENSDARG00000105418,AGAP008974,AAEL011467
ENSMUSG00000037400,FBgn0030747,ENSPANG00000026326,C20orf27,ENSRNOG00000002602,ENSDARG00000105345,AGAP003745,AAEL012199
ENSMUSG00000027708,FBgn0036510,ENSPANG00000026324,SPEF1,ENSRNOG00000031134,ENSDARG00000105484,AGAP010673,AAEL012345
ENSMUSG00000027709,FBgn0039877,ENSPANG00000026324,MAVS,,ENSDARG00000105359,AGAP007492,AAEL012340
ENSMUSG00000037270,FBgn0261671,ENSPANG00000017504,PANK2,,ENSDARG00000091770,AGAP012439,AAEL012344
ENSMUSG00000045031,FBgn0051802,ENSPANG00000010206,SLC23A2,,ENSDARG00000104087,AGAP004140,AAEL012350
ENSMUSG00000050174,FBgn0030668,ENSPANG00000024303,PCNA,,ENSDARG00000086709,AGAP000698,AAEL013362
ENSMUSG00000027722,FBgn0032450,,CDS2,,ENSDARG00000091525,AGAP000699,AAEL013361
ENSMUSG00000046743,FBgn0001075,ENSPANG00000001052,TRMT6,,ENSDARG00000094154,AGAP001533,AAEL014916
ENSMUSG00000060798,FBgn0001259,ENSPANG00000003896,FERMT1,,ENSDARG00000068941,AGAP003156,AAEL014921
ENSMUSG00000025757,FBgn0026418,ENSPANG00000010338,FERMT1,ENSRNOG00000002583,ENSDARG00000097836,AGAP004654,AAEL014920
ENSMUSG00000025758,FBgn0026371,,HAO1,ENSRNOG00000002583,ENSDARG00000097258,,AAEL004933
ENSMUSG00000025759,FBgn0035767,ENSPANG00000024085,PLCB1,ENSRNOG00000002583,ENSDARG00000104944,AGAP004271,AAEL004929
ENSMUSG00000037818,FBgn0052112,ENSPANG00000017418,PLCB4,ENSRNOG00000002583,ENSDARG00000097020,AGAP012883,
ENSMUSG00000023087,FBgn0261808,ENSPANG00000010339,SNAP25,ENSRNOG00000002583,ENSDARG00000097785,AGAP003041,AAEL011467
ENSMUSG00000063273,FBgn0031020,ENSPANG00000016401,SNAP25,ENSRNOG00000002583,ENSDARG00000077587,AGAP003047,AAEL012199
ENSMUSG00000027742,FBgn0033401,ENSPANG00000001023,JAG1,ENSRNOG00000002583,ENSDARG00000070282,AGAP001743,AAEL012345
ENSMUSG00000027746,FBgn0085220,ENSPANG00000000619,BTBD3,ENSRNOG00000002417,ENSDARG00000095340,AGAP004087,AAEL012340
ENSMUSG00000027748,FBgn0032593,ENSPANG00000026172,SPTLC3,ENSRNOG00000002417,ENSDARG00000051737,AGAP004896,AAEL012344
ENSMUSG00000036632,FBgn0261020,ENSPANG00000007370,ESF1,ENSRNOG00000002417,ENSDARG00000070287,AGAP009975,AAEL012350
ENSMUSG00000027799,FBgn0266098,ENSPANG00000011016,NDUFAF5,ENSRNOG00000002417,ENSDARG00000096596,AGAP005839,AAEL013362
ENSMUSG00000056947,FBgn0027546,ENSPANG00000017089,PCSK2,ENSRNOG00000002417,ENSDARG00000103819,AGAP004096,AAEL013361
ENSMUSG00000056947,FBgn0029003,ENSPANG00000001019,DSTN,ENSRNOG00000002417,ENSDARG00000098970,AGAP011393,AAEL014916
ENSMUSG00000036513,FBgn0038586,,SNX5,ENSRNOG00000002417,ENSDARG00000101720,AGAP005918,AAEL014921
ENSMUSG00000027806,FBgn0259176,ENSPANG00000005352,KAT14,ENSRNOG00000043185,ENSDARG00000105508,AGAP002719,AAEL014920
ENSMUSG00000027808,FBgn0047135,ENSPANG00000019141,POLR3F,ENSRNOG00000032206,ENSDARG00000105459,AGAP011170,AAEL004933
ENSMUSG00000027810,FBgn0037135,ENSPANG00000004695,SEC23B,ENSRNOG00000002319,ENSDARG00000105374,AGAP000064,AAEL004929
ENSMUSG00000075700,FBgn0031670,ENSPANG00000004695,DTD1,ENSRNOG00000002376,ENSDARG00000105418,AGAP001804,AAEL011467
ENSMUSG00000101860,FBgn0036143,ENSPANG00000009701,AL121900.2,ENSRNOG00000047257,ENSDARG00000105345,,AAEL012199
ENSMUSG00000036894,FBgn0025806,ENSPANG00000006013,SCP2D1,ENSRNOG00000002625,ENSDARG00000105484,AGAP007460,AAEL012345
ENSMUSG00000027770,FBgn0032883,ENSPANG00000020585,SLC24A3,ENSRNOG00000025484,ENSDARG00000105359,AGAP002307,AAEL012340
ENSMUSG00000027822,FBgn0036662,ENSPANG00000004697,NAA20,ENSRNOG00000046889,ENSDARG00000091770,AGAP007967,AAEL012344
ENSMUSG00000027823,FBgn0000239,ENSPANG00000020586,CRNKL1,ENSRNOG00000046889,ENSDARG00000104087,AGAP008723,AAEL012350
ENSMUSG00000027827,FBgn0263220,ENSPANG00000020170,CFAP61,ENSRNOG00000056580,ENSDARG00000086709,AGAP005306,AAEL013362
ENSMUSG00000027828,FBgn0025700,ENSPANG00000007053,CFAP61,ENSRNOG00000002514,ENSDARG00000091525,AGAP009182,AAEL013361
ENSMUSG00000027829,FBgn0040394,ENSPANG00000000838,RALGAPA2,ENSRNOG00000025430,ENSDARG00000094154,AGAP000551,AAEL014916
ENSMUSG00000027831,FBgn0023001,ENSPANG00000009703,XRN2,ENSRNOG00000003206,ENSDARG00000068941,AGAP000337,AAEL014921
ENSMUSG00000027774,FBgn0263133,ENSPANG00000014790,NXT1,ENSRNOG00000003403,ENSDARG00000097836,AGAP010403,AAEL014920
ENSMUSG00000027775,FBgn0031636,ENSPANG00000023162,NAPB,ENSRNOG00000003953,ENSDARG00000097258,AGAP009477,AAEL004933
ENSMUSG00000027775,FBgn0035763,ENSPANG00000007603,,ENSRNOG00000003625,ENSDARG00000104944,AGAP009477,AAEL004929
ENSMUSG00000027778,FBgn0032891,ENSPANG00000024428,APMAP,ENSRNOG00000003703,ENSDARG00000097020,AGAP007966,AAEL011467
ENSMUSG00000034349,FBgn0015391,ENSPANG00000016679,ENTPD6,ENSRNOG00000003743,ENSDARG00000097785,AGAP010352,AAEL012199
ENSMUSG00000027782,FBgn0027338,ENSPANG00000007424,PYGB,ENSRNOG00000004162,ENSDARG00000077587,AGAP012010,AAEL012345
ENSMUSG00000027787,FBgn0023542,ENSPANG00000007424,ABHD12,ENSRNOG00000025704,ENSDARG00000070282,AGAP009296,AAEL012340
ENSMUSG00000027835,FBgn0038331,,GINS1,ENSRNOG00000004726,ENSDARG00000095340,AGAP000412,AAEL012344
ENSMUSG00000027804,FBgn0036020,ENSPANG00000018249,NANP,ENSRNOG00000004910,ENSDARG00000051737,AGAP011061,AAEL012350
ENSMUSG00000027809,FBgn0033465,ENSPANG00000017081,NSFL1C,ENSRNOG00000006963,ENSDARG00000070287,AGAP008785,AAEL013362
ENSMUSG00000034009,FBgn0039354,ENSPANG00000016465,FKBP1A,ENSRNOG00000006963,ENSDARG00000096596,AGAP005526,AAEL013361
ENSMUSG00000033981,FBgn0004619,ENSPANG00000012757,FKBP1C,ENSRNOG00000006963,ENSDARG00000103819,AGAP004101,AAEL014916
ENSMUSG00000033981,FBgn0264000,ENSPANG00000019412,PSMF1,ENSRNOG00000000033,ENSDARG00000098970,AGAP003814,AAEL014921
ENSMUSG00000028011,FBgn0003965,ENSPANG00000002306,ANGPT4,ENSRNOG00000021289,ENSDARG00000101720,AGAP008028,AAEL014920
ENSMUSG00000028008,FBgn0034730,ENSPANG00000001989,SLC52A3,ENSRNOG00000009033,ENSDARG00000105508,,AAEL004933
ENSMUSG00000028008,FBgn0052792,ENSPANG00000004650,SRXN1,ENSRNOG00000030515,ENSDARG00000105459,AGAP011254,AAEL004929
ENSMUSG00000028005,FBgn0013973,,CSNK2A1,ENSRNOG00000029938,ENSDARG00000105374,AGAP004689,AAEL011467
ENSMUSG00000027998,FBgn0030365,ENSPANG00000009313,CSNK2A3,ENSRNOG00000002937,ENSDARG00000105418,,AAEL012199
